8755	5093	9889	4462	7740	5952	2272	3963	6825	2800	440	7406	8143	1933	4786	9766	7634	2834	5565	3302	
3409	473	4939	5787	3276	7207	7564	5393	8235	1413	914	4108	10271	9812	4447	5861	9706	3137	829	905	
4021	10364	1367	1641	799	4126	9397	1974	5349	3867	2803	3010	9340	4445	6830	5259	7203	9454	595	3242	
8770	4641	7016	9039	7579	3014	2548	6820	9597	8966	2803	8277	6810	1346	8139	357	8272	7888	7420	436	
9671	1852	2948	9062	7860	1580	6788	4020	2514	3554	6706	3950	1032	4624	1715	1859	5701	4086	1634	10040	
2509	5842	3675	9207	7239	8403	1833	7046	3606	10181	5074	10144	3977	1456	2321	7172	7392	9686	1906	6096	
9926	4948	9880	1569	6569	4778	5317	7751	1814	4901	4547	3899	5619	9441	2095	9520	1681	9490	1039	5868	
684	10044	1624	900	6248	2745	8571	958	2377	7231	1349	436	968	2362	3222	1093	2864	5612	8265	8007	
3860	8508	6209	6310	9889	851	4245	9393	638	9070	5716	4806	7484	1917	4370	7762	3209	4221	7675	5477	
5546	6629	4301	8777	7428	1922	9312	4761	2639	9453	610	10137	4979	5559	8369	2396	6895	3292	2730	3233	
6916	3095	3162	8720	8763	1926	10009	8492	3054	5862	2482	2715	936	5490	2740	8304	1215	5019	3925	9885	
6080	5208	8847	1100	9570	5640	5604	9697	9002	1135	4330	2018	2625	4080	9868	9452	8564	6655	1123	6003	
8555	3045	9477	2559	825	1873	6913	3319	8880	7117	3579	1363	5008	9701	8846	5012	8928	7351	7732	1434	
9447	1526	2474	620	3330	4638	5203	1213	2600	3416	5491	3145	1438	2182	5560	2280	2020	5662	7899	1039	
576	5915	6241	3735	10052	8264	1211	6476	1159	2725	6914	2654	7996	7824	7254	2086	8885	9986	1236	9730	
1316	5839	4654	462	1077	10275	8456	7618	711	1860	9043	1151	1089	2890	3278	5276	7664	9129	3959	2466	
8104	7731	1269	6236	2896	357	5235	9254	7403	4883	558	7794	8571	6315	8986	3403	5040	6610	7150	5442	
9414	9656	8052	1256	6871	5284	5236	2707	4241	754	7083	5965	8630	258	7826	5799	2486	4360	7230	3247	
1298	6022	9197	5395	2103	1034	2286	1073	7962	5932	1459	9688	4389	8135	6345	4620	6956	3915	3885	3737	
9409	1028	10381	9020	8522	7756	1404	7030	9640	5248	8125	8945	6879	8828	2058	2528	4587	3263	5249	3011	
1212	3007	205	3118	1550	7450	9823	854	2739	2611	4924	10281	6717	5559	5612	9385	2632	8047	5820	7181	
6209	9267	6930	10139	8636	4786	2077	1852	441	834	1836	6681	9454	9842	1880	8958	3851	3048	1046	7071	
7957	8712	9902	8134	9825	4844	1982	8561	9745	1756	8207	2780	7989	6166	9256	519	7749	8268	860	1879	
795	2021	5704	8311	484	7764	7572	9853	7111	7405	8633	7211	5330	9931	1922	3016	4946	9580	4083	3055	
5401	10114	7648	10252	8570	6970	8842	911	5693	4809	7995	5030	9277	3572	7870	8191	7653	6563	4950	3723	
7321	4628	2133	566	4661	7109	1246	2298	3331	9028	3840	1156	5269	8967	10056	1455	7812	4024	5637	696	
6455	7068	4846	9514	1430	7262	8925	1182	8782	2324	899	6130	572	7864	1223	685	318	1559	4706	2192	
3479	9769	7356	8742	7952	6037	6945	2240	6526	1853	809	5714	4910	3975	663	2561	3417	4115	2323	1799	
1371	2801	4240	6844	2504	2021	492	7481	9945	5643	5884	951	6327	7669	4174	538	5584	4185	5656	7319	
7124	2305	8594	10468	7490	3610	6940	8238	611	8485	4340	6094	6257	2872	1942	2341	5510	9102	2336	9608	
2767	6199	2594	5300	2276	349	4186	8814	8032	7732	4967	495	1900	4257	7822	4172	1093	6307	710	8146	
3341	8920	3123	1878	4692	7738	1746	5910	2257	4354	1906	8030	9454	7725	4878	8886	5743	9970	5108	9577	
2297	3102	794	7041	6648	2414	10092	9794	8430	5089	5084	180	8339	7298	4680	9735	4527	4983	248	1942	
3441	512	3090	1363	10175	3552	7758	2963	5940	10228	1099	7917	2710	6197	6058	473	9183	1531	9898	2287	
5860	4018	7378	8316	9581	9822	4515	6871	2273	7086	3993	3505	4367	3042	1875	1137	4050	1149	5292	7378	
1514	6326	5161	6076	10160	1486	5570	7217	8531	7398	8030	2653	7972	9608	7716	5984	8023	9098	6661	3358	
4257	9042	4039	5310	9203	5916	10289	9432	4293	1418	9025	2497	7914	3137	3634	10092	6667	5603	447	4047	
1171	8816	1143	7343	3828	6389	7175	9336	1682	4260	5287	8858	3333	6358	8767	7311	6075	5322	7913	6303	
3389	1863	3443	2497	6634	2642	1453	5264	7172	3152	5840	7120	7962	10003	10069	7103	7666	2306	7562	4719	
2183	7480	8691	6691	7660	3547	6931	6912	6390	3497	3988	8761	9715	4752	9540	6385	7179	4558	5727	5205	
3583	6248	8669	8283	601	4885	5656	9705	5596	9176	6529	5185	8161	6645	2575	9603	5968	9955	7318	1037	
3722	9157	8301	6494	8873	4134	2300	4415	4910	2346	2263	8738	7870	2304	2556	9993	6622	5643	3061	6629	
4497	4086	7645	5815	1510	3052	3847	202	2513	7632	3396	7773	1327	4255	4258	7314	1625	9728	4346	4884	
3540	4629	9114	10209	4315	3626	5081	7463	8287	3971	5698	8248	2873	4214	4059	2433	6378	4257	3754	8902	
7378	9546	1319	6105	4882	7352	1101	5341	6357	536	7214	7756	8308	4936	4616	6506	3360	1633	4053	5583	
8145	9878	10018	6546	7357	4290	8103	5991	10170	1873	781	9377	9896	9059	6285	2344	7064	3304	3134	4185	
6353	2707	5934	7482	5140	9080	9615	3760	8049	8227	6828	5012	1802	1907	8214	9267	8207	4254	7496	6957	
5675	3320	9777	4862	1152	3220	3765	2028	7659	7612	2190	2952	7005	1108	3497	5496	9105	518	2055	10431	
503	8823	3057	3593	5011	3659	7403	9969	4127	8268	4867	7211	7430	2360	8955	4658	4497	1718	6056	5064	
6241	2265	1729	4497	7524	8920	1955	2700	7073	4285	7139	9396	3650	2423	8907	5912	490	8367	9670	7910	
6695	9202	5460	3598	5547	7683	7891	9789	1570	5379	2276	6204	5645	8884	7009	3881	4996	9419	1894	1530	
4504	7015	7541	5291	2214	1049	2579	5648	6356	794	5878	7344	2233	10003	8012	6129	5040	6868	1667	3285	
674	9039	727	5307	3767	1492	4189	6471	5400	5850	4292	2558	9848	7008	7064	5412	9415	6867	7999	2793	
7277	4344	6325	10051	62	2332	3536	1108	3576	7358	7854	9893	7951	7342	1049	332	8837	2533	2097	2114	
2321	733	8337	789	2425	8344	5668	8005	6276	1452	536	3584	7583	9751	6389	10141	6423	7834	4313	7550	
8652	7123	2136	5136	949	1521	9659	8903	1462	551	7853	8060	4909	4439	3352	6800	3071	6427	2262	3822	
1723	2577	297	942	3855	2993	9041	1604	10179	4056	7839	7818	2485	6697	1165	8107	7766	8516	5899	2250	
3438	801	8803	8979	5054	3539	696	4335	6310	1752	6547	2919	5668	1364	7889	6978	7338	7224	6430	573	
1700	6943	8639	10199	5914	5629	9646	8594	9199	9734	5688	7489	5650	9109	3556	3080	6056	2779	2426	8875	
9799	5016	846	4513	1651	6481	4485	1693	4366	7501	4689	7666	1764	6824	1356	8836	4904	8096	8988	440	
3783	2165	2101	9189	4735	4431	1738	10145	9164	4846	9236	573	6692	401	2102	3788	4377	4010	8643	4923	
596	5404	1997	3382	1882	6133	8935	9540	340	1980	4992	10223	5583	4650	5329	4710	3155	8210	6446	4928	
10153	9813	4222	3123	5959	1488	3395	7451	2129	5280	6011	9493	5976	8981	9569	4275	3846	4419	7618	5300	
8058	4313	5062	3841	10206	5514	8047	9491	3024	7073	7833	2962	2860	851	2439	5209	4139	1684	3580	7342	
6948	3538	6555	7837	4432	957	2664	4565	7849	8142	5425	319	4627	4894	1891	8941	1268	5340	8764	7634	
10206	502	3803	9711	3357	7477	6319	7899	5494	4428	7335	6642	781	10042	7870	6068	7882	4028	6717	9739	
4946	4063	8523	7610	7509	5252	1854	6124	1788	1652	3906	7741	9359	7424	7341	3602	2001	5748	9683	5875	
2461	3367	3754	2953	6941	6775	2071	6303	10228	1899	2758	5029	8005	6811	7481	9356	6390	448	8251	4691	
7184	4107	9575	5193	1330	2012	2738	5027	7133	10282	6806	3733	4642	3642	4668	2735	5483	5492	2314	7336	
8489	6756	2076	756	1507	9159	990	1132	1913	3187	1829	3524	6797	5546	5046	10137	3689	2225	9917	7010	
8604	4823	9879	3044	3697	3580	721	9350	8796	1304	8638	8477	10260	8392	10109	7701	4507	2790	7718	2308	
4276	3748	7374	6727	2882	1378	1262	3895	6025	3104	4545	7665	2593	2713	2897	809	556	9621	6894	6004	
9008	602	283	9776	7771	1367	4935	5124	8230	10159	8176	1415	1295	1515	7454	2879	4642	8373	6595	6377	
7901	2427	5033	5615	4781	6932	10216	8950	3442	8213	4772	3782	814	724	6929	7346	3695	8828	1250	4226	
4804	10179	4131	5128	7661	3642	6159	8164	2480	6733	6135	4710	3522	5681	9838	5426	7460	922	1118	1483	
2296	2839	1234	4445	1420	9482	3265	1747	1122	5128	7779	3845	9197	5053	3890	213	4647	8199	851	10195	
835	1193	8767	3253	5267	8465	7665	641	2363	4306	5987	1466	9482	10062	9431	6983	7862	10253	9737	10146	
7108	3176	7577	9239	9298	9011	10156	6339	2500	8387	7796	8134	771	8602	1198	1204	2336	6385	1434	5718	
9254	3931	3623	7668	1788	6460	9547	7917	2740	5201	6651	557	5623	7742	2794	4225	4329	8159	4940	7826	
10044	8552	8703	4989	9773	2663	2582	8768	7611	10072	9037	2422	5386	6225	3418	5505	2719	9592	4606	9126	
8914	10271	1176	3662	8115	6553	5877	9716	9033	5969	4505	2779	8070	3848	2643	1331	8070	8708	4253	589	
9396	2047	9117	1130	3838	9225	9803	5686	4749	3687	7899	8678	1999	7418	7477	850	9995	512	2978	6572	
4263	7152	8571	7415	7141	7378	2118	6130	5212	6662	10027	9905	5292	2278	3242	3282	9283	5715	3196	3906	
8015	2836	9194	2955	3727	2652	3749	5862	10035	7933	7316	6780	3150	5912	9600	9561	6140	4782	2500	6567	
5199	10371	622	9703	9143	2607	6520	3048	6952	9312	730	10081	5520	2315	815	6953	7636	9765	2968	2776	
327	209	7650	9475	9895	7855	3338	2132	7905	3584	4268	2889	5233	7778	6644	3085	5893	7570	2133	915	
6648	6100	7966	7287	5794	6466	2245	6517	6243	4508	8713	9379	10367	9358	3709	6577	7041	4573	6569	7140	
1902	8192	9753	7805	5102	3987	5256	4979	5606	1858	6776	10047	6269	5031	5712	2215	4458	9253	4355	4303	
3372	5791	3178	2932	3144	5834	9524	406	7352	8967	613	4074	3894	10135	9390	6379	304	2844	8579	5066	
662	4558	816	6018	1667	7634	8909	4314	7797	9175	2561	9697	7274	2847	871	115	8099	3275	5227	8074	
5092	9127	875	644	9964	7578	4457	1060	1739	819	5440	2576	1885	8989	5263	5344	7417	6641	9521	3460	
6952	7011	4415	6669	8696	8117	7054	497	4677	7949	6481	5954	2272	6525	1346	6448	5456	7743	2373	7704	
5302	6445	794	2251	9429	1376	7251	9492	9056	2486	5033	968	1889	6867	7710	3881	3220	406	5332	4007	
4859	10092	5988	4154	1534	7256	2235	4712	6546	5108	4482	7795	9117	408	314	3897	6299	5157	1710	8080	
5485	6940	9369	6548	1153	1657	2213	2563	1793	7001	5942	4793	6798	976	6269	7411	8776	9441	2806	5724	
6622	2398	3135	7331	1635	1837	4064	6716	4869	4489	9766	5253	5017	2954	7641	508	6932	4086	921	6330	
3292	7856	9997	4949	908	2071	951	7565	5148	7046	1786	3694	9477	6126	7220	5845	3842	4599	2653	4836	
2934	3609	9468	10100	8167	7316	5061	5203	727	6869	1580	9702	8601	7756	315	5128	5942	8775	6906	5645	
724	9850	7535	705	2269	5412	694	9558	1376	3145	8002	3832	1964	4176	1242	8025	5353	9344	8928	4058	
5761	2345	6330	2993	2805	7014	4468	7786	2513	9639	5511	7510	1392	7739	1358	1594	1836	6326	1816	7372	
897	10023	9931	7821	10038	9974	3367	7676	6782	8226	4085	1807	7706	4004	6856	7019	8812	7041	930	4995	
8499	6266	5511	374	8031	9983	4426	4500	10009	7873	8729	8949	2884	4768	6799	8636	6536	10229	9589	6630	
1296	5590	3313	2107	5641	5113	3207	7264	999	855	1315	6033	2599	3314	2931	9497	5670	7673	9547	8600	
8998	5470	1598	6444	4404	8883	1655	8352	9963	9306	6239	6347	4969	832	2047	584	7811	1266	6915	7061	
6157	7365	9607	1830	5690	8771	8668	9351	6435	9507	8656	9874	6806	5461	9310	1725	637	5704	5222	5102	
4725	9270	2782	975	9577	9974	2596	6383	6110	973	553	7935	6954	1935	437	4674	2147	5459	6620	4733	
7751	6657	4527	785	4593	3359	7209	5757	8890	2863	5511	7651	5782	1741	1156	8692	2052	7244	374	1041	
537	1624	1402	6939	1925	2105	8571	3212	7848	7387	3140	7240	6907	6935	4898	3931	1332	2523	7028	2577	
2090	8791	3079	3511	349	2739	1362	5199	1345	7854	7520	8896	722	9736	8679	797	4916	4776	6393	2144	
4742	6452	3957	7720	3649	5307	3535	4879	3086	979	3795	9785	3782	10078	8427	5343	5591	5796	2841	6992	
6359	2201	8073	9097	4424	5948	5303	5514	9392	7943	8812	6831	7345	2580	8703	5461	2452	5361	3211	9771	
10304	5821	448	7141	8995	9743	8268	1429	863	9233	8465	657	3839	5306	9614	7860	6236	1012	1753	7097	
9169	7113	8190	8932	6250	2398	4554	4421	2954	4903	3350	8790	7320	2243	3582	5350	7487	7725	559	4914	
5967	4958	9804	4209	2355	6412	4738	4893	3817	407	7925	7882	9786	8933	8553	3419	7884	10118	1180	9667	
801	4200	7675	368	649	3713	9583	7318	2740	2484	4390	3346	1179	7375	4641	4686	6429	964	2523	5348	
708	7696	9666	5761	593	4519	4388	6893	1290	1914	7406	6518	9790	10318	2786	6883	4368	4265	3068	2099	
5471	10096	5292	7262	5185	741	5967	8841	7253	5477	4577	4490	9051	7850	690	9027	3975	6809	6133	8688	
2825	1906	7475	3649	9873	8373	4687	2811	9571	7808	746	7441	5596	4729	2089	9963	1812	2796	3615	284	
5917	8132	1631	6058	10349	6119	1288	2320	2505	9734	3229	9180	5958	9274	3729	1410	5712	1092	888	4692	
9072	7794	6915	3774	6906	6048	2218	2388	5988	4918	10074	1118	6029	6168	9148	4887	4577	8592	5259	462	
5673	3312	3547	1501	5274	581	4439	3833	8529	8271	8400	2774	4019	5798	1291	986	4407	8758	5397	6518	
9771	7611	4938	662	1046	5588	333	3845	554	7801	4186	6335	8920	1515	4871	6588	4109	8536	9576	10086	
8096	761	8440	5594	8950	1646	3159	8098	3386	806	3947	4008	1501	4386	8483	742	2557	7309	2859	4891	
1892	3708	2662	1483	9932	7646	6136	604	9287	8951	7832	8829	2947	8594	5232	9230	3744	7111	8993	942	
6847	1108	9924	7006	6525	7272	4663	7913	6514	4750	908	2073	3734	8943	6442	2051	8877	476	6896	1122	
653	1153	7450	8249	8305	9869	2603	3760	4131	7886	8023	6427	5693	3080	5462	7386	9059	2196	1987	9744	
9048	2338	7617	957	6231	3013	8794	2099	5049	945	1205	9594	2862	8593	9147	532	2061	316	5080	9559	
483	8837	8598	7548	6067	8592	506	897	8009	9065	10238	8333	3581	6807	3413	8725	4530	8106	4183	226	
3551	5846	3930	962	8901	3158	4180	9920	799	7716	7169	5315	6579	6034	3523	2417	8434	875	7875	942	
9658	6394	6700	6605	9528	2538	10291	6138	5961	9821	6693	5805	6506	1058	2494	777	8819	942	3594	9755	
9053	5421	7798	7909	3080	9648	3502	7090	9919	721	2157	621	7835	9947	5741	7255	3193	9188	2072	7419	
1833	3945	5906	6463	338	7835	6797	4642	7793	8951	8054	4100	10492	6652	6344	6172	7375	3198	4313	112	
7389	176	5485	9416	880	4861	5751	5221	6372	1965	9123	4527	8476	1789	5962	5513	10278	4033	5522	354	
6094	5735	3674	6911	1267	8672	408	9389	4521	1531	6046	5545	8494	5201	6210	6481	1031	5662	9763	1298	
8104	7228	4356	4369	9093	8577	1341	4934	1907	7288	1175	1709	2316	2139	3531	928	10221	10068	2884	6875	
10093	1439	4426	5712	7951	642	4919	921	4704	7282	2693	5776	6183	9661	2706	2353	7289	7931	4197	7558	
3594	1311	8215	635	8232	5328	6244	3401	4414	6886	841	8678	9677	2687	6051	3404	7714	722	7912	3960	
4031	7028	4413	6895	983	118	3815	592	2947	5641	2963	6625	909	2840	2697	5565	2148	8211	6446	399	
2979	1942	1347	1869	6010	1191	8021	5688	9080	4047	1029	3290	3083	5600	8729	8503	6508	5251	4105	2580	
5360	4329	8061	9005	5981	7396	9199	1782	3533	1958	4055	4901	203	9656	198	2191	5525	7220	5275	9458	
10047	6670	7922	9299	4020	6399	9298	6946	9790	9374	9659	8284	2864	9217	7736	5849	1108	4925	3335	4335	
6741	1760	6059	5478	639	1586	8427	765	8090	8511	5230	3163	248	10224	5750	8016	3010	5194	9779	5816	
5356	9864	1655	7825	768	4772	4971	9300	8199	4040	8292	3540	7236	655	6587	9912	1903	6755	8780	5149	
4255	5586	546	7890	3506	5382	2991	6990	6639	9639	3563	5456	9639	9007	5425	6541	2952	2461	2122	2985	
3500	1694	3731	1812	2982	8134	4126	3665	4229	4059	5858	8938	1158	836	3978	6268	6510	1647	446	3915	
9957	5484	9520	3294	5199	3411	6843	2674	3886	2657	8000	5179	10092	4215	6110	4787	5541	1894	2218	3513	
4556	7162	3889	1431	2896	5021	7471	7225	517	1820	9510	7369	4079	4642	6873	8702	2962	3879	8260	5210	
737	5338	4322	1666	4734	4065	3718	5493	8540	4781	6673	10092	671	8433	2158	10033	6447	4729	10209	2503	
2273	2648	537	9725	2509	2842	2186	7160	8944	754	1473	5631	7960	2388	6164	8711	6469	3237	4976	3282	
1185	2205	3956	8303	5470	8055	1545	3532	10073	9890	2852	490	2329	9554	3834	4597	6889	8739	2039	6150	
2996	3203	5957	2473	5107	7040	2189	10011	2341	2546	2253	2452	6452	1766	5224	3278	4047	4780	9739	3162	
8929	8048	623	5820	7034	9755	1335	5460	1977	9425	908	8072	6388	896	2536	5366	9482	5450	536	5052	
10031	8852	2755	5183	7083	7528	1252	10491	7119	10032	5753	3944	4998	2511	6128	6298	1762	1338	4293	3447	
2508	1517	1152	8711	2812	3936	742	1794	6655	9538	1074	1733	8165	7726	5836	2410	973	7111	7536	3986	
9508	5464	745	5352	8007	3131	1101	5898	4795	1379	8834	8903	8841	9479	3127	6734	7540	4975	7558	4291	
9623	2401	1470	5893	8649	9030	7427	9315	4676	9348	3677	5568	902	1513	6698	3698	1288	1783	6809	5684	
2475	6243	7612	675	5062	4029	7189	4368	8185	6543	2142	2581	2986	6147	4583	5903	9141	1085	5552	5779	
8674	8167	7711	6910	2436	905	9053	1971	9610	7234	4540	5618	10169	9470	1279	3535	8908	4463	1911	2501	
8540	4603	8818	665	7870	8727	9501	9758	1117	6148	2648	5752	6096	3618	1906	4023	4030	6223	6225	5608	
8027	4497	8100	5585	4288	3221	3142	6088	8426	9489	10059	8533	4294	1395	8229	7536	3191	1414	4930	2470	
6931	6722	9376	8343	10350	3227	7411	8682	6668	7348	4379	779	4425	1428	6021	1456	5336	5520	4911	1646	
5042	6901	1587	6018	2252	6466	2387	1885	5554	7032	932	8354	3459	1351	3718	6443	1784	7976	2415	9146	
5326	4433	10143	2728	203	9430	9805	4453	1621	3385	2766	2015	3278	4250	9170	7789	8359	7248	6657	4529	
8088	8428	7181	2669	10043	8225	110	5720	5167	7953	2482	2478	5774	5333	2215	7579	8754	1887	3971	3935	
7583	3236	4167	7096	3652	2973	9570	9155	1016	4775	6908	4278	1866	8865	3098	7597	5628	1048	4055	3441	
5525	7819	9746	8022	6963	6389	5523	3210	7038	2821	8762	3970	5393	7727	3832	2911	795	8183	5838	6791	
4862	2677	4368	6161	879	4951	4625	3576	6411	5737	7064	2482	8928	2289	10167	6819	4092	4108	5960	3830	
5194	163	8664	3690	9172	3624	8928	7117	3320	10402	6914	9813	3487	4532	1323	897	6505	2902	5926	6975	
4391	6015	4080	9168	9729	2896	5724	6795	3565	6511	2620	6601	1477	8106	6145	1992	9630	5869	7986	9600	
8428	1979	4864	1099	386	1303	6016	2789	9857	1428	6028	9402	5878	2428	1646	4852	1359	8556	6209	3352	
5575	5478	2888	4788	6422	7568	6666	4837	8365	2544	439	6641	6642	8531	5560	8943	1672	3913	3780	3118	
5955	9953	1366	6301	5988	7600	662	6354	5315	3653	8056	5271	9001	909	5252	6741	8253	7658	6365	3801	
5446	2437	244	9490	1451	3176	3761	687	4404	5302	5827	991	1977	2867	1402	2486	3681	3106	8323	8445	
8975	9322	4392	6322	1562	5228	5553	6126	9960	8246	5530	439	5433	6678	5794	8924	6057	6353	2276	1275	
859	7786	3783	7252	6046	4609	3579	8807	9906	9033	784	4498	8411	3039	3079	5448	7871	9270	9573	6808	
4775	6121	1192	1808	1060	6322	5253	3668	9308	751	8480	9684	5687	7891	7304	1457	4219	3625	6401	3215	
9169	610	8446	4489	9526	829	7618	9255	2467	3176	5521	9327	584	4285	5632	2661	7957	2040	4811	6184	
5844	8697	7421	1151	1335	6407	6007	6899	9789	3069	8050	5725	10032	2893	3995	9045	3044	8922	2780	6275	
1611	1506	2783	6664	4555	9349	4296	2595	2457	3402	2264	5238	4094	2677	4292	3971	2352	5709	6341	6873	
7127	2650	6831	7799	4705	9049	5801	4075	10317	7643	1526	6582	5330	4267	9737	9723	3148	1924	8517	5677	
7115	7118	869	4071	5943	5317	1375	9198	5815	5201	5977	7398	3001	4241	2987	3101	9991	715	1439	9846	
2983	1634	3780	6806	4821	4152	4251	7202	3560	5362	5702	2822	9647	2087	9912	365	3152	8004	8103	5677	
6676	6161	2070	1555	3467	2386	3258	482	1378	10112	9458	3391	1242	806	4904	3862	6703	2264	8765	8430	
1982	4246	239	552	4435	560	3608	10350	1844	9057	6444	306	2180	4794	3638	4894	8330	359	7284	2786	
8281	1618	1224	4461	1365	4817	5783	3354	2417	6761	6438	6835	5421	10168	6843	4017	8467	4024	4126	8172	
9795	2055	9799	4131	8258	6928	5523	7479	1398	9484	8634	763	4142	5898	7770	4548	6642	3146	2441	6927	
6841	3328	6998	3818	1716	7937	5712	8860	2940	4611	2034	5474	10345	826	4983	8785	359	4393	1125	5669	
5583	9723	767	7817	7904	819	8902	10343	7960	4852	5974	4008	2433	3627	4154	5159	1852	2816	5807	6275	
5518	6101	8315	5157	6214	8780	10138	5556	4966	8852	5123	5666	6601	7403	4140	3847	2912	9220	6578	2216	
6363	8667	2926	6241	7731	8529	1715	9657	1576	8448	4807	6761	9415	5340	9218	3757	1833	7303	3952	1347	
2010	5606	5073	2284	7867	8487	9173	2150	9548	6815	5931	7788	4031	1927	5600	7496	2917	5782	7252	1921	
5181	3978	9636	10202	5473	4374	5820	5137	5066	6102	3185	7217	6520	4002	1770	1010	3409	8286	7190	235	
8379	5410	7985	3672	5950	3795	1314	8079	6567	5514	2367	8182	8883	2061	2968	791	6274	5906	6948	8647	
5420	2032	9081	1995	3608	4283	4072	1791	1853	3780	7361	5048	6124	8092	6229	6983	1110	743	8518	9713	
10051	7220	5618	6158	4181	4578	4088	9240	2600	1993	202	2807	1578	5711	8091	9288	2430	6200	5920	3719	
4268	9710	1049	3713	6917	9926	2053	6036	4561	5722	2207	2873	313	1827	1549	4925	8356	5811	3439	3664	
1534	1412	5747	2988	3124	5897	2276	1355	2401	8716	3569	6333	6424	7667	8239	8962	3017	4410	9582	3792	
439	1331	5689	5175	9952	8535	5784	5881	1914	10431	612	8331	706	7058	3047	1611	3908	8623	8757	5892	
3279	3465	10257	225	8099	6421	924	454	3511	5997	7749	10158	2859	6380	4242	6604	9848	532	5974	6439	
10379	7112	6511	6016	625	487	6486	785	7116	9903	6279	9519	8331	10085	4132	9918	6942	7237	6766	9739	
4808	1131	1913	6059	7116	10287	4403	785	1336	6567	2259	5796	362	2460	162	5771	3110	8733	3853	3402	
5738	8219	8520	1947	1586	7405	1266	2387	5073	5211	8143	9553	4272	6567	3717	6137	6354	3498	9541	8936	
676	4107	1596	2032	5731	4337	9425	8435	3951	9723	9223	656	6826	6161	4207	5771	9428	5999	8117	8691	
589	5990	10333	3579	7503	3947	1727	1028	9566	5610	6374	3615	7197	8308	6995	4811	8937	9113	6292	9263	
5965	5757	5538	5445	1537	1931	6834	9503	6858	2831	7648	5170	3579	787	4617	9409	7054	3887	4348	2848	
3158	9951	6019	537	8849	10409	3872	4187	2758	7706	1007	8344	10052	3576	6894	5204	8414	2051	6297	5123	
4551	3367	2363	10133	4467	3759	1875	3815	2991	8484	582	3636	2636	5117	806	1613	6770	1120	4237	8969	
4809	1803	5577	425	7484	5424	8100	6739	3583	1287	978	3290	4556	5903	678	1257	4216	1499	5094	910	
6814	8965	8380	8467	1203	2926	8040	2875	6344	10216	10023	2890	4799	8741	9952	9771	5901	659	3673	2119	
8247	5903	252	4403	2501	4460	9112	1796	5542	5494	9931	1208	10248	5288	2173	6972	2592	3037	6337	8734	
7035	8286	1777	3520	1339	7365	2311	3474	6970	542	8086	5189	6231	9665	10130	1540	8527	7661	7205	8536	
4971	1532	3459	5985	896	3613	2496	5458	2608	10263	9943	4850	6522	4785	4830	5152	9585	9466	3255	9969	
4210	3987	2539	4653	9911	4853	7515	7487	4427	4253	8255	2131	8175	3210	3835	5564	6552	6295	3539	7775	
9300	5491	10175	9185	9042	6124	5345	3913	3800	8796	6348	1942	4590	7574	1832	3708	4499	6696	5900	3249	
1678	2475	8168	8202	3890	6529	363	4843	3477	9286	4521	3134	9963	7689	6938	5339	5540	4067	5517	6578	
930	4197	1525	6126	8162	1011	9526	9678	9542	4762	6818	2150	9330	1196	1968	9123	3454	6421	660	7826	
3824	5549	2827	8407	7773	2366	9526	10163	10167	6026	5693	2439	1804	6650	8325	7927	9289	5409	8195	6147	
3200	2623	6129	4058	3134	9464	1585	1201	2068	8602	7761	8202	5572	3871	4052	6526	4124	2886	1019	6256	
1240	6760	5871	3055	5911	1653	2282	4804	6186	570	9760	8620	2636	5698	5079	5432	726	8994	2000	7977	
7338	2236	8796	9823	5382	2533	6710	2406	5544	4496	8326	4412	10272	4280	9578	7948	10176	9810	5921	5055	
9675	6231	2146	9222	5092	8824	2878	804	7681	4256	4388	8842	6328	4605	6124	2519	7111	8861	9517	1423	
8323	9680	8816	2373	7768	6050	2143	2866	585	5547	2440	6452	5607	9390	8681	4544	9495	946	8162	6078	
7299	1586	9823	1643	4914	4771	8808	7008	8216	8775	8852	8799	7433	4204	3313	6037	5024	7659	6548	2204	
5947	8207	1578	1180	7648	6458	5809	3634	7812	7835	3099	5609	3095	6442	2451	1421	8906	4053	7237	7020	
6598	3410	5907	2414	9378	866	8228	6830	1404	6931	1099	3837	3660	2490	8435	4010	7987	2784	459	7753	
9710	8308	8924	1023	4840	321	5172	5703	7734	4509	3022	8758	4319	6407	4965	3328	3848	4076	8265	7973	
7351	1989	4649	902	9859	9180	6685	8828	2068	8275	4281	9961	8699	2632	6724	7015	2533	7257	4800	692	
2843	9130	10171	9359	2479	550	1886	8221	2284	7241	1454	5469	7010	5566	8408	1017	5280	1052	1885	7108	
3166	7685	10031	2102	3259	4774	1700	1530	3113	8091	8741	3172	4340	2704	6471	3095	2324	7492	6095	3568	
9303	1900	2753	4822	4066	7108	1826	9175	3026	941	7911	9861	1230	1466	7194	2995	5612	690	7902	5819	
7672	2720	2576	2700	3972	3640	8582	7674	5793	7483	7583	5923	7547	2677	3797	2931	9287	4988	1516	9276	
5418	2045	5042	7989	6720	7853	6535	6893	6439	2567	2279	7873	3812	4249	4473	6051	9895	4317	786	6322	
639	8668	7132	9652	7589	2407	3112	5771	1649	5621	2557	6433	9428	3975	9813	2229	1972	3470	7655	3715	
6491	932	8689	3813	4393	6437	6248	2849	3249	6254	5526	3764	6239	534	306	9152	2790	9065	8515	7475	
8422	5231	7605	4813	8868	9125	4149	10083	6707	7910	4128	6081	698	1590	1473	9652	10176	10149	441	8841	
